name,seed_id,crop_id,fruit_id,fruit_count,level,asset_name,rarity,image_role,phase_index,phase_name,image_path,image_url,local_path,phase_slot,seconds
橙子,20019,1020019,40019,200,52,Crop_19,1,phase,5,开花,plant/model/v4/Crop_19_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_19_5.png,橙子/橙子_05_开花.png,5,17280
橙子,20019,1020019,40019,200,52,Crop_19,1,phase,6,成熟,plant/model/v4/Crop_19_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_19_6.png,橙子/橙子_06_成熟.png,6,0
茉莉花,20128,1020128,40128,200,53,Crop_128,1,thumb,0,作物图,plant/model/v4/Crop_128_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_128_Seed.png,茉莉花/茉莉花_00_作物图.png,,
茉莉花,20128,1020128,40128,200,53,Crop_128,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,茉莉花/茉莉花_01_种子.png,Seed,2880
茉莉花,20128,1020128,40128,200,53,Crop_128,1,phase,2,发芽,plant/model/v4/Crop_128_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_128_2.png,茉莉花/茉莉花_02_发芽.png,2,2880
茉莉花,20128,1020128,40128,200,53,Crop_128,1,phase,3,小叶子,plant/model/v4/Crop_128_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_128_3.png,茉莉花/茉莉花_03_小叶子.png,3,2880
茉莉花,20128,1020128,40128,200,53,Crop_128,1,phase,4,大叶子,plant/model/v4/Crop_128_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_128_4.png,茉莉花/茉莉花_04_大叶子.png,4,2880
茉莉花,20128,1020128,40128,200,53,Crop_128,1,phase,5,花蕾,plant/model/v4/Crop_128_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_128_5.png,茉莉花/茉莉花_05_花蕾.png,5,2880
茉莉花,20128,1020128,40128,200,53,Crop_128,1,phase,6,盛开,plant/model/v4/Crop_128_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_128_6.png,茉莉花/茉莉花_06_盛开.png,6,0
葡萄,20013,1020013,40013,200,54,Crop_13,1,thumb,0,作物图,plant/model/v4/Crop_13_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_13_Seed.png,葡萄/葡萄_00_作物图.png,,
葡萄,20013,1020013,40013,200,54,Crop_13,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,葡萄/葡萄_01_种子.png,Seed,5760
葡萄,20013,1020013,40013,200,54,Crop_13,1,phase,2,发芽,plant/model/v4/Crop_13_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_13_2.png,葡萄/葡萄_02_发芽.png,2,5760
葡萄,20013,1020013,40013,200,54,Crop_13,1,phase,3,小叶子,plant/model/v4/Crop_13_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_13_3.png,葡萄/葡萄_03_小叶子.png,3,5760
葡萄,20013,1020013,40013,200,54,Crop_13,1,phase,4,大叶子,plant/model/v4/Crop_13_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_13_4.png,葡萄/葡萄_04_大叶子.png,4,5760
葡萄,20013,1020013,40013,200,54,Crop_13,1,phase,5,开花,plant/model/v4/Crop_13_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_13_5.png,葡萄/葡萄_05_开花.png,5,5760
葡萄,20013,1020013,40013,200,54,Crop_13,1,phase,6,成熟,plant/model/v4/Crop_13_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_13_6.png,葡萄/葡萄_06_成熟.png,6,0
丝瓜,20044,1020044,40044,200,55,Crop_44,1,thumb,0,作物图,plant/model/v4/Crop_44_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_44_Seed.png,丝瓜/丝瓜_00_作物图.png,,
丝瓜,20044,1020044,40044,200,55,Crop_44,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,丝瓜/丝瓜_01_种子.png,Seed,8640
丝瓜,20044,1020044,40044,200,55,Crop_44,1,phase,2,长枝,plant/model/v4/Crop_44_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_44_2.png,丝瓜/丝瓜_02_长枝.png,2,8640
丝瓜,20044,1020044,40044,200,55,Crop_44,1,phase,3,开花,plant/model/v4/Crop_44_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_44_3.png,丝瓜/丝瓜_03_开花.png,3,8640
丝瓜,20044,1020044,40044,200,55,Crop_44,1,phase,4,小叶子,plant/model/v4/Crop_44_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_44_4.png,丝瓜/丝瓜_04_小叶子.png,4,8640
丝瓜,20044,1020044,40044,200,55,Crop_44,1,phase,5,大叶子,plant/model/v4/Crop_44_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_44_5.png,丝瓜/丝瓜_05_大叶子.png,5,8640
丝瓜,20044,1020044,40044,200,55,Crop_44,1,phase,6,结果,plant/model/v4/Crop_44_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_44_6.png,丝瓜/丝瓜_06_结果.png,6,0
榛子,20072,1020072,40072,200,56,Crop_72,1,thumb,0,作物图,plant/model/v4/Crop_72_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_72_Seed.png,榛子/榛子_00_作物图.png,,
榛子,20072,1020072,40072,200,56,Crop_72,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,榛子/榛子_01_种子.png,Seed,17280
榛子,20072,1020072,40072,200,56,Crop_72,1,phase,2,发芽,plant/model/v4/Crop_72_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_72_2.png,榛子/榛子_02_发芽.png,2,17280
榛子,20072,1020072,40072,200,56,Crop_72,1,phase,3,开花,plant/model/v4/Crop_72_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_72_3.png,榛子/榛子_03_开花.png,3,17280
榛子,20072,1020072,40072,200,56,Crop_72,1,phase,4,小叶子,plant/model/v4/Crop_72_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_72_4.png,榛子/榛子_04_小叶子.png,4,17280
榛子,20072,1020072,40072,200,56,Crop_72,1,phase,5,大叶子,plant/model/v4/Crop_72_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_72_5.png,榛子/榛子_05_大叶子.png,5,17280
榛子,20072,1020072,40072,200,56,Crop_72,1,phase,6,成熟,plant/model/v4/Crop_72_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_72_6.png,榛子/榛子_06_成熟.png,6,0
迎春花,20396,1020396,40396,200,57,Crop_396,1,thumb,0,作物图,plant/model/v4/Crop_396_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_396_Seed.png,迎春花/迎春花_00_作物图.png,,
迎春花,20396,1020396,40396,200,57,Crop_396,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,迎春花/迎春花_01_种子.png,Seed,2880
迎春花,20396,1020396,40396,200,57,Crop_396,1,phase,2,幼芽,plant/model/v4/Crop_396_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_396_2.png,迎春花/迎春花_02_幼芽.png,2,2880
迎春花,20396,1020396,40396,200,57,Crop_396,1,phase,3,小叶,plant/model/v4/Crop_396_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_396_3.png,迎春花/迎春花_03_小叶.png,3,2880
迎春花,20396,1020396,40396,200,57,Crop_396,1,phase,4,大叶,plant/model/v4/Crop_396_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_396_4.png,迎春花/迎春花_04_大叶.png,4,2880
迎春花,20396,1020396,40396,200,57,Crop_396,1,phase,5,花蕾,plant/model/v4/Crop_396_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_396_5.png,迎春花/迎春花_05_花蕾.png,5,2880
迎春花,20396,1020396,40396,200,57,Crop_396,1,phase,6,开花,plant/model/v4/Crop_396_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_396_6.png,迎春花/迎春花_06_开花.png,6,0
石榴,20023,1020023,40023,200,58,Crop_23,1,thumb,0,作物图,plant/model/v4/Crop_23_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_23_Seed.png,石榴/石榴_00_作物图.png,,
石榴,20023,1020023,40023,200,58,Crop_23,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,石榴/石榴_01_种子.png,Seed,5760
石榴,20023,1020023,40023,200,58,Crop_23,1,phase,2,发芽,plant/model/v4/Crop_23_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_23_2.png,石榴/石榴_02_发芽.png,2,5760
石榴,20023,1020023,40023,200,58,Crop_23,1,phase,3,小叶子,plant/model/v4/Crop_23_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_23_3.png,石榴/石榴_03_小叶子.png,3,5760
石榴,20023,1020023,40023,200,58,Crop_23,1,phase,4,大叶子,plant/model/v4/Crop_23_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_23_4.png,石榴/石榴_04_大叶子.png,4,5760
石榴,20023,1020023,40023,200,58,Crop_23,1,phase,5,开花,plant/model/v4/Crop_23_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_23_5.png,石榴/石榴_05_开花.png,5,5760
石榴,20023,1020023,40023,200,58,Crop_23,1,phase,6,成熟,plant/model/v4/Crop_23_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_23_6.png,石榴/石榴_06_成熟.png,6,0
栗子,20095,1020095,40095,200,59,Crop_95,1,thumb,0,作物图,plant/model/v4/Crop_95_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_95_Seed.png,栗子/栗子_00_作物图.png,,
栗子,20095,1020095,40095,200,59,Crop_95,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,栗子/栗子_01_种子.png,Seed,8640
栗子,20095,1020095,40095,200,59,Crop_95,1,phase,2,发芽,plant/model/v4/Crop_95_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_95_2.png,栗子/栗子_02_发芽.png,2,8640
栗子,20095,1020095,40095,200,59,Crop_95,1,phase,3,小叶子,plant/model/v4/Crop_95_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_95_3.png,栗子/栗子_03_小叶子.png,3,8640
栗子,20095,1020095,40095,200,59,Crop_95,1,phase,4,大叶子,plant/model/v4/Crop_95_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_95_4.png,栗子/栗子_04_大叶子.png,4,8640
栗子,20095,1020095,40095,200,59,Crop_95,1,phase,5,开花,plant/model/v4/Crop_95_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_95_5.png,栗子/栗子_05_开花.png,5,8640
栗子,20095,1020095,40095,200,59,Crop_95,1,phase,6,成熟,plant/model/v4/Crop_95_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_95_6.png,栗子/栗子_06_成熟.png,6,0
柚子,20026,1020026,40026,200,60,Crop_26,1,thumb,0,作物图,plant/model/v4/Crop_26_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_26_Seed.png,柚子/柚子_00_作物图.png,,
柚子,20026,1020026,40026,200,60,Crop_26,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,柚子/柚子_01_种子.png,Seed,17280
柚子,20026,1020026,40026,200,60,Crop_26,1,phase,2,发芽,plant/model/v4/Crop_26_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_26_2.png,柚子/柚子_02_发芽.png,2,17280
柚子,20026,1020026,40026,200,60,Crop_26,1,phase,3,小叶子,plant/model/v4/Crop_26_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_26_3.png,柚子/柚子_03_小叶子.png,3,17280
柚子,20026,1020026,40026,200,60,Crop_26,1,phase,4,大叶子,plant/model/v4/Crop_26_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_26_4.png,柚子/柚子_04_大叶子.png,4,17280
柚子,20026,1020026,40026,200,60,Crop_26,1,phase,5,开花,plant/model/v4/Crop_26_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_26_5.png,柚子/柚子_05_开花.png,5,17280
柚子,20026,1020026,40026,200,60,Crop_26,1,phase,6,成熟,plant/model/v4/Crop_26_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_26_6.png,柚子/柚子_06_成熟.png,6,0
蘑菇,20050,1020050,40050,200,61,Crop_50,1,thumb,0,作物图,plant/model/v4/Crop_50_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_50_Seed.png,蘑菇/蘑菇_00_作物图.png,,
蘑菇,20050,1020050,40050,200,61,Crop_50,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,蘑菇/蘑菇_01_种子.png,Seed,3600
蘑菇,20050,1020050,40050,200,61,Crop_50,1,phase,2,发芽,plant/model/v4/Crop_50_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_50_2.png,蘑菇/蘑菇_02_发芽.png,2,3600
蘑菇,20050,1020050,40050,200,61,Crop_50,1,phase,3,大叶子,plant/model/v4/Crop_50_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_50_3.png,蘑菇/蘑菇_03_大叶子.png,3,3600
蘑菇,20050,1020050,40050,200,61,Crop_50,1,phase,4,初熟,plant/model/v4/Crop_50_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_50_5.png,蘑菇/蘑菇_04_初熟.png,5,3600
蘑菇,20050,1020050,40050,200,61,Crop_50,1,phase,5,成熟,plant/model/v4/Crop_50_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_50_6.png,蘑菇/蘑菇_05_成熟.png,6,0
菠萝,20027,1020027,40027,200,62,Crop_27,1,thumb,0,作物图,plant/model/v4/Crop_27_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_27_Seed.png,菠萝/菠萝_00_作物图.png,,
菠萝,20027,1020027,40027,200,62,Crop_27,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,菠萝/菠萝_01_种子.png,Seed,4800
菠萝,20027,1020027,40027,200,62,Crop_27,1,phase,2,发芽,plant/model/v4/Crop_27_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_27_2.png,菠萝/菠萝_02_发芽.png,2,4800
菠萝,20027,1020027,40027,200,62,Crop_27,1,phase,3,小叶子,plant/model/v4/Crop_27_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_27_3.png,菠萝/菠萝_03_小叶子.png,3,4800
菠萝,20027,1020027,40027,200,62,Crop_27,1,phase,4,大叶子,plant/model/v4/Crop_27_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_27_4.png,菠萝/菠萝_04_大叶子.png,4,7200
菠萝,20027,1020027,40027,200,62,Crop_27,1,phase,5,开花,plant/model/v4/Crop_27_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_27_5.png,菠萝/菠萝_05_开花.png,5,7200
菠萝,20027,1020027,40027,200,62,Crop_27,1,phase,6,成熟,plant/model/v4/Crop_27_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_27_6.png,菠萝/菠萝_06_成熟.png,6,0
箬竹,20036,1020036,40036,200,63,Crop_36,1,thumb,0,作物图,plant/model/v4/Crop_36_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_36_Seed.png,箬竹/箬竹_00_作物图.png,,
箬竹,20036,1020036,40036,200,63,Crop_36,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,箬竹/箬竹_01_种子.png,Seed,7200
箬竹,20036,1020036,40036,200,63,Crop_36,1,phase,2,发芽,plant/model/v4/Crop_36_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_36_2.png,箬竹/箬竹_02_发芽.png,2,7200
箬竹,20036,1020036,40036,200,63,Crop_36,1,phase,3,小叶子,plant/model/v4/Crop_36_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_36_3.png,箬竹/箬竹_03_小叶子.png,3,7200
箬竹,20036,1020036,40036,200,63,Crop_36,1,phase,4,大叶子,plant/model/v4/Crop_36_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_36_4.png,箬竹/箬竹_04_大叶子.png,4,10800
箬竹,20036,1020036,40036,200,63,Crop_36,1,phase,5,初熟,plant/model/v4/Crop_36_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_36_5.png,箬竹/箬竹_05_初熟.png,5,10800
箬竹,20036,1020036,40036,200,63,Crop_36,1,phase,6,成熟,plant/model/v4/Crop_36_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_36_6.png,箬竹/箬竹_06_成熟.png,6,0
无花果,20043,1020043,40043,200,64,Crop_43,1,thumb,0,作物图,plant/model/v4/Crop_43_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_43_Seed.png,无花果/无花果_00_作物图.png,,
无花果,20043,1020043,40043,200,64,Crop_43,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,无花果/无花果_01_种子.png,Seed,14400
无花果,20043,1020043,40043,200,64,Crop_43,1,phase,2,发芽,plant/model/v4/Crop_43_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_43_2.png,无花果/无花果_02_发芽.png,2,14400
无花果,20043,1020043,40043,200,64,Crop_43,1,phase,3,小叶子,plant/model/v4/Crop_43_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_43_3.png,无花果/无花果_03_小叶子.png,3,14400
无花果,20043,1020043,40043,200,64,Crop_43,1,phase,4,大叶子,plant/model/v4/Crop_43_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_43_4.png,无花果/无花果_04_大叶子.png,4,21600
无花果,20043,1020043,40043,200,64,Crop_43,1,phase,5,开花,plant/model/v4/Crop_43_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_43_5.png,无花果/无花果_05_开花.png,5,21600
无花果,20043,1020043,40043,200,64,Crop_43,1,phase,6,成熟,plant/model/v4/Crop_43_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_43_6.png,无花果/无花果_06_成熟.png,6,0
椰子,20029,1020029,40029,200,65,Crop_29,1,thumb,0,作物图,plant/model/v4/Crop_29_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_29_Seed.png,椰子/椰子_00_作物图.png,,
椰子,20029,1020029,40029,200,65,Crop_29,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,椰子/椰子_01_种子.png,Seed,2400
椰子,20029,1020029,40029,200,65,Crop_29,1,phase,2,发芽,plant/model/v4/Crop_29_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_29_2.png,椰子/椰子_02_发芽.png,2,2400
椰子,20029,1020029,40029,200,65,Crop_29,1,phase,3,小叶子,plant/model/v4/Crop_29_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_29_3.png,椰子/椰子_03_小叶子.png,3,2400
椰子,20029,1020029,40029,200,65,Crop_29,1,phase,4,大叶子,plant/model/v4/Crop_29_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_29_4.png,椰子/椰子_04_大叶子.png,4,3600
椰子,20029,1020029,40029,200,65,Crop_29,1,phase,5,初熟,plant/model/v4/Crop_29_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_29_5.png,椰子/椰子_05_初熟.png,5,3600
椰子,20029,1020029,40029,200,65,Crop_29,1,phase,6,成熟,plant/model/v4/Crop_29_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_29_6.png,椰子/椰子_06_成熟.png,6,0
花生,20049,1020049,40049,200,66,Crop_49,1,thumb,0,作物图,plant/model/v4/Crop_49_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_49_Seed.png,花生/花生_00_作物图.png,,
花生,20049,1020049,40049,200,66,Crop_49,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,花生/花生_01_种子.png,Seed,4800
花生,20049,1020049,40049,200,66,Crop_49,1,phase,2,发芽,plant/model/v4/Crop_49_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_49_2.png,花生/花生_02_发芽.png,2,4800
花生,20049,1020049,40049,200,66,Crop_49,1,phase,3,小叶子,plant/model/v4/Crop_49_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_49_3.png,花生/花生_03_小叶子.png,3,4800
花生,20049,1020049,40049,200,66,Crop_49,1,phase,4,大叶子,plant/model/v4/Crop_49_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_49_4.png,花生/花生_04_大叶子.png,4,7200
花生,20049,1020049,40049,200,66,Crop_49,1,phase,5,初熟,plant/model/v4/Crop_49_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_49_5.png,花生/花生_05_初熟.png,5,7200
花生,20049,1020049,40049,200,66,Crop_49,1,phase,6,成熟,plant/model/v4/Crop_49_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_49_6.png,花生/花生_06_成熟.png,6,0
金针菇,20052,1020052,40052,200,67,Crop_52,1,thumb,0,作物图,plant/model/v4/Crop_52_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_52_Seed.png,金针菇/金针菇_00_作物图.png,,
金针菇,20052,1020052,40052,200,67,Crop_52,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,金针菇/金针菇_01_种子.png,Seed,7200
金针菇,20052,1020052,40052,200,67,Crop_52,1,phase,2,发菌,plant/model/v4/Crop_52_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_52_2.png,金针菇/金针菇_02_发菌.png,2,7200
金针菇,20052,1020052,40052,200,67,Crop_52,1,phase,3,出菇,plant/model/v4/Crop_52_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_52_3.png,金针菇/金针菇_03_出菇.png,3,7200
金针菇,20052,1020052,40052,200,67,Crop_52,1,phase,4,幼菇,plant/model/v4/Crop_52_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_52_4.png,金针菇/金针菇_04_幼菇.png,4,10800
金针菇,20052,1020052,40052,200,67,Crop_52,1,phase,5,初熟,plant/model/v4/Crop_52_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_52_5.png,金针菇/金针菇_05_初熟.png,5,10800
金针菇,20052,1020052,40052,200,67,Crop_52,1,phase,6,成熟,plant/model/v4/Crop_52_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_52_6.png,金针菇/金针菇_06_成熟.png,6,0
葫芦,20031,1020031,40031,200,68,Crop_31,1,thumb,0,作物图,plant/model/v4/Crop_31_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_31_Seed.png,葫芦/葫芦_00_作物图.png,,
葫芦,20031,1020031,40031,200,68,Crop_31,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,葫芦/葫芦_01_种子.png,Seed,14400
葫芦,20031,1020031,40031,200,68,Crop_31,1,phase,2,发芽,plant/model/v4/Crop_31_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_31_2.png,葫芦/葫芦_02_发芽.png,2,14400
葫芦,20031,1020031,40031,200,68,Crop_31,1,phase,3,小叶子,plant/model/v4/Crop_31_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_31_3.png,葫芦/葫芦_03_小叶子.png,3,14400
葫芦,20031,1020031,40031,200,68,Crop_31,1,phase,4,大叶子,plant/model/v4/Crop_31_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_31_4.png,葫芦/葫芦_04_大叶子.png,4,21600
葫芦,20031,1020031,40031,200,68,Crop_31,1,phase,5,初熟,plant/model/v4/Crop_31_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_31_5.png,葫芦/葫芦_05_初熟.png,5,21600
葫芦,20031,1020031,40031,200,68,Crop_31,1,phase,6,成熟,plant/model/v4/Crop_31_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_31_6.png,葫芦/葫芦_06_成熟.png,6,0
猕猴桃,20045,1020045,40045,200,69,Crop_45,1,thumb,0,作物图,plant/model/v4/Crop_45_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_45_Seed.png,猕猴桃/猕猴桃_00_作物图.png,,
猕猴桃,20045,1020045,40045,200,69,Crop_45,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,猕猴桃/猕猴桃_01_种子.png,Seed,2400
猕猴桃,20045,1020045,40045,200,69,Crop_45,1,phase,2,发芽,plant/model/v4/Crop_45_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_45_2.png,猕猴桃/猕猴桃_02_发芽.png,2,2400
猕猴桃,20045,1020045,40045,200,69,Crop_45,1,phase,3,小叶子,plant/model/v4/Crop_45_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_45_3.png,猕猴桃/猕猴桃_03_小叶子.png,3,2400
猕猴桃,20045,1020045,40045,200,69,Crop_45,1,phase,4,大叶子,plant/model/v4/Crop_45_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_45_4.png,猕猴桃/猕猴桃_04_大叶子.png,4,3600
猕猴桃,20045,1020045,40045,200,69,Crop_45,1,phase,5,开花,plant/model/v4/Crop_45_5.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_45_5.png,猕猴桃/猕猴桃_05_开花.png,5,3600
猕猴桃,20045,1020045,40045,200,69,Crop_45,1,phase,6,成熟,plant/model/v4/Crop_45_6.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_45_6.png,猕猴桃/猕猴桃_06_成熟.png,6,0
梨,20054,1020054,40054,200,70,Crop_54,1,thumb,0,作物图,plant/model/v4/Crop_54_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_54_Seed.png,梨/梨_00_作物图.png,,
梨,20054,1020054,40054,200,70,Crop_54,1,phase,1,种子,plant/model/v4/Crop_1_1.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_1_1.png,梨/梨_01_种子.png,Seed,4800
梨,20054,1020054,40054,200,70,Crop_54,1,phase,2,发芽,plant/model/v4/Crop_54_2.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_54_2.png,梨/梨_02_发芽.png,2,4800
梨,20054,1020054,40054,200,70,Crop_54,1,phase,3,小叶子,plant/model/v4/Crop_54_3.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_54_3.png,梨/梨_03_小叶子.png,3,4800
梨,20054,1020054,40054,200,70,Crop_54,1,phase,4,大叶子,plant/model/v4/Crop_54_4.png,https://jsq.gptvip.chat/images/plant/model/v4/Crop_54_4.png,梨/梨_04_大叶子.png,4,7200
