category_name,category_href,category_url,item_id,item_type,name,asset_name,rarity,level,price,price_id,image_role,phase_index,phase_name,image_path,image_url,local_path,phase_slot,seconds
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040154,17,黄金·月桂花,gold/Crop_154,2,200,,,phase,6,开花,plant/model/v4/gold/Crop_154_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_154_6.png,超变果实/黄金·月桂花/黄金·月桂花_06_开花.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040263,17,黄金·天竺葵,gold/Crop_263,2,200,,,main,0,主图,plant/model/v4/gold/Crop_263_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_6.png,超变果实/黄金·天竺葵/黄金·天竺葵_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040263,17,黄金·天竺葵,gold/Crop_263,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_263_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_Seed.png,超变果实/黄金·天竺葵/黄金·天竺葵_01_种子.png,Seed,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040263,17,黄金·天竺葵,gold/Crop_263,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_263_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_2.png,超变果实/黄金·天竺葵/黄金·天竺葵_02_发芽.png,2,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040263,17,黄金·天竺葵,gold/Crop_263,2,200,,,phase,3,小叶,plant/model/v4/gold/Crop_263_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_3.png,超变果实/黄金·天竺葵/黄金·天竺葵_03_小叶.png,3,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040263,17,黄金·天竺葵,gold/Crop_263,2,200,,,phase,4,大叶,plant/model/v4/gold/Crop_263_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_4.png,超变果实/黄金·天竺葵/黄金·天竺葵_04_大叶.png,4,7200
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040263,17,黄金·天竺葵,gold/Crop_263,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_263_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_5.png,超变果实/黄金·天竺葵/黄金·天竺葵_05_花蕾.png,5,7200
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040263,17,黄金·天竺葵,gold/Crop_263,2,200,,,phase,6,开花,plant/model/v4/gold/Crop_263_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_263_6.png,超变果实/黄金·天竺葵/黄金·天竺葵_06_开花.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040269,17,黄金·桔梗花,gold/Crop_269,2,200,,,main,0,主图,plant/model/v4/gold/Crop_269_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_6.png,超变果实/黄金·桔梗花/黄金·桔梗花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040269,17,黄金·桔梗花,gold/Crop_269,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_269_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_Seed.png,超变果实/黄金·桔梗花/黄金·桔梗花_01_种子.png,Seed,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040269,17,黄金·桔梗花,gold/Crop_269,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_269_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_2.png,超变果实/黄金·桔梗花/黄金·桔梗花_02_发芽.png,2,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040269,17,黄金·桔梗花,gold/Crop_269,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_269_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_3.png,超变果实/黄金·桔梗花/黄金·桔梗花_03_小叶子.png,3,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040269,17,黄金·桔梗花,gold/Crop_269,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_269_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_4.png,超变果实/黄金·桔梗花/黄金·桔梗花_04_大叶子.png,4,7200
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040269,17,黄金·桔梗花,gold/Crop_269,2,200,,,phase,5,开花,plant/model/v4/gold/Crop_269_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_5.png,超变果实/黄金·桔梗花/黄金·桔梗花_05_开花.png,5,7200
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040269,17,黄金·桔梗花,gold/Crop_269,2,200,,,phase,6,成熟,plant/model/v4/gold/Crop_269_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_269_6.png,超变果实/黄金·桔梗花/黄金·桔梗花_06_成熟.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040199,17,黄金·石莲花,gold/Crop_199,3,200,,,main,0,主图,plant/model/v4/gold/Crop_199_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_6.png,超变果实/黄金·石莲花/黄金·石莲花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040199,17,黄金·石莲花,gold/Crop_199,3,200,,,phase,1,种子,plant/model/v4/gold/Crop_199_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_Seed.png,超变果实/黄金·石莲花/黄金·石莲花_01_种子.png,Seed,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040199,17,黄金·石莲花,gold/Crop_199,3,200,,,phase,2,发芽,plant/model/v4/gold/Crop_199_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_2.png,超变果实/黄金·石莲花/黄金·石莲花_02_发芽.png,2,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040199,17,黄金·石莲花,gold/Crop_199,3,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_199_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_3.png,超变果实/黄金·石莲花/黄金·石莲花_03_小叶子.png,3,2400
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040199,17,黄金·石莲花,gold/Crop_199,3,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_199_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_4.png,超变果实/黄金·石莲花/黄金·石莲花_04_大叶子.png,4,3600
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040199,17,黄金·石莲花,gold/Crop_199,3,200,,,phase,5,初熟,plant/model/v4/gold/Crop_199_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_5.png,超变果实/黄金·石莲花/黄金·石莲花_05_初熟.png,5,3600
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040199,17,黄金·石莲花,gold/Crop_199,3,200,,,phase,6,成熟,plant/model/v4/gold/Crop_199_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_199_6.png,超变果实/黄金·石莲花/黄金·石莲花_06_成熟.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040262,17,黄金·帝王花,gold/Crop_262,3,200,,,main,0,主图,plant/model/v4/gold/Crop_262_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_6.png,超变果实/黄金·帝王花/黄金·帝王花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040262,17,黄金·帝王花,gold/Crop_262,3,200,,,phase,1,种子,plant/model/v4/gold/Crop_262_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_Seed.png,超变果实/黄金·帝王花/黄金·帝王花_01_种子.png,Seed,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040262,17,黄金·帝王花,gold/Crop_262,3,200,,,phase,2,发芽,plant/model/v4/gold/Crop_262_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_2.png,超变果实/黄金·帝王花/黄金·帝王花_02_发芽.png,2,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040262,17,黄金·帝王花,gold/Crop_262,3,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_262_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_3.png,超变果实/黄金·帝王花/黄金·帝王花_03_小叶子.png,3,4800
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040262,17,黄金·帝王花,gold/Crop_262,3,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_262_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_4.png,超变果实/黄金·帝王花/黄金·帝王花_04_大叶子.png,4,7200
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040262,17,黄金·帝王花,gold/Crop_262,3,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_262_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_5.png,超变果实/黄金·帝王花/黄金·帝王花_05_花蕾.png,5,7200
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040262,17,黄金·帝王花,gold/Crop_262,3,200,,,phase,6,盛开,plant/model/v4/gold/Crop_262_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_262_6.png,超变果实/黄金·帝王花/黄金·帝王花_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040223,17,黄金·夏蜡梅,gold/Crop_223,3,200,,,main,0,主图,plant/model/v4/gold/Crop_223_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_6.png,超变果实/黄金·夏蜡梅/黄金·夏蜡梅_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040223,17,黄金·夏蜡梅,gold/Crop_223,3,200,,,phase,1,种子,plant/model/v4/gold/Crop_223_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_Seed.png,超变果实/黄金·夏蜡梅/黄金·夏蜡梅_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040223,17,黄金·夏蜡梅,gold/Crop_223,3,200,,,phase,2,发芽,plant/model/v4/gold/Crop_223_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_2.png,超变果实/黄金·夏蜡梅/黄金·夏蜡梅_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040223,17,黄金·夏蜡梅,gold/Crop_223,3,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_223_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_3.png,超变果实/黄金·夏蜡梅/黄金·夏蜡梅_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040223,17,黄金·夏蜡梅,gold/Crop_223,3,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_223_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_4.png,超变果实/黄金·夏蜡梅/黄金·夏蜡梅_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040223,17,黄金·夏蜡梅,gold/Crop_223,3,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_223_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_5.png,超变果实/黄金·夏蜡梅/黄金·夏蜡梅_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040223,17,黄金·夏蜡梅,gold/Crop_223,3,200,,,phase,6,盛开,plant/model/v4/gold/Crop_223_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_223_6.png,超变果实/黄金·夏蜡梅/黄金·夏蜡梅_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040185,17,黄金·似何莲,gold/Crop_185,2,200,,,main,0,主图,plant/model/v4/gold/Crop_185_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_6.png,超变果实/黄金·似何莲/黄金·似何莲_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040185,17,黄金·似何莲,gold/Crop_185,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_185_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_Seed.png,超变果实/黄金·似何莲/黄金·似何莲_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040185,17,黄金·似何莲,gold/Crop_185,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_185_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_2.png,超变果实/黄金·似何莲/黄金·似何莲_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040185,17,黄金·似何莲,gold/Crop_185,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_185_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_3.png,超变果实/黄金·似何莲/黄金·似何莲_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040185,17,黄金·似何莲,gold/Crop_185,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_185_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_4.png,超变果实/黄金·似何莲/黄金·似何莲_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040185,17,黄金·似何莲,gold/Crop_185,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_185_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_5.png,超变果实/黄金·似何莲/黄金·似何莲_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040185,17,黄金·似何莲,gold/Crop_185,2,200,,,phase,6,盛开,plant/model/v4/gold/Crop_185_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_185_6.png,超变果实/黄金·似何莲/黄金·似何莲_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040267,17,黄金·地涌金莲,gold/Crop_267,3,200,,,main,0,主图,plant/model/v4/gold/Crop_267_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_6.png,超变果实/黄金·地涌金莲/黄金·地涌金莲_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040267,17,黄金·地涌金莲,gold/Crop_267,3,200,,,phase,1,种子,plant/model/v4/gold/Crop_267_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_Seed.png,超变果实/黄金·地涌金莲/黄金·地涌金莲_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040267,17,黄金·地涌金莲,gold/Crop_267,3,200,,,phase,2,发芽,plant/model/v4/gold/Crop_267_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_2.png,超变果实/黄金·地涌金莲/黄金·地涌金莲_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040267,17,黄金·地涌金莲,gold/Crop_267,3,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_267_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_3.png,超变果实/黄金·地涌金莲/黄金·地涌金莲_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040267,17,黄金·地涌金莲,gold/Crop_267,3,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_267_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_4.png,超变果实/黄金·地涌金莲/黄金·地涌金莲_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040267,17,黄金·地涌金莲,gold/Crop_267,3,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_267_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_5.png,超变果实/黄金·地涌金莲/黄金·地涌金莲_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040267,17,黄金·地涌金莲,gold/Crop_267,3,200,,,phase,6,盛开,plant/model/v4/gold/Crop_267_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_267_6.png,超变果实/黄金·地涌金莲/黄金·地涌金莲_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040133,17,黄金·凤仙花,gold/Crop_133,2,200,,,main,0,主图,plant/model/v4/gold/Crop_133_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_6.png,超变果实/黄金·凤仙花/黄金·凤仙花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040133,17,黄金·凤仙花,gold/Crop_133,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_133_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_Seed.png,超变果实/黄金·凤仙花/黄金·凤仙花_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040133,17,黄金·凤仙花,gold/Crop_133,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_133_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_2.png,超变果实/黄金·凤仙花/黄金·凤仙花_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040133,17,黄金·凤仙花,gold/Crop_133,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_133_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_3.png,超变果实/黄金·凤仙花/黄金·凤仙花_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040133,17,黄金·凤仙花,gold/Crop_133,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_133_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_4.png,超变果实/黄金·凤仙花/黄金·凤仙花_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040133,17,黄金·凤仙花,gold/Crop_133,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_133_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_5.png,超变果实/黄金·凤仙花/黄金·凤仙花_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040133,17,黄金·凤仙花,gold/Crop_133,2,200,,,phase,6,盛开,plant/model/v4/gold/Crop_133_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_133_6.png,超变果实/黄金·凤仙花/黄金·凤仙花_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040176,17,黄金·金银花,gold/Crop_176,2,200,,,main,0,主图,plant/model/v4/gold/Crop_176_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_6.png,超变果实/黄金·金银花/黄金·金银花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040176,17,黄金·金银花,gold/Crop_176,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_176_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_Seed.png,超变果实/黄金·金银花/黄金·金银花_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040176,17,黄金·金银花,gold/Crop_176,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_176_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_2.png,超变果实/黄金·金银花/黄金·金银花_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040176,17,黄金·金银花,gold/Crop_176,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_176_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_3.png,超变果实/黄金·金银花/黄金·金银花_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040176,17,黄金·金银花,gold/Crop_176,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_176_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_4.png,超变果实/黄金·金银花/黄金·金银花_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040176,17,黄金·金银花,gold/Crop_176,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_176_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_5.png,超变果实/黄金·金银花/黄金·金银花_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040176,17,黄金·金银花,gold/Crop_176,2,200,,,phase,6,盛开,plant/model/v4/gold/Crop_176_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_176_6.png,超变果实/黄金·金银花/黄金·金银花_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040186,17,黄金·米兰,gold/Crop_186,2,200,,,main,0,主图,plant/model/v4/gold/Crop_186_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_6.png,超变果实/黄金·米兰/黄金·米兰_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040186,17,黄金·米兰,gold/Crop_186,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_186_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_Seed.png,超变果实/黄金·米兰/黄金·米兰_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040186,17,黄金·米兰,gold/Crop_186,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_186_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_2.png,超变果实/黄金·米兰/黄金·米兰_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040186,17,黄金·米兰,gold/Crop_186,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_186_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_3.png,超变果实/黄金·米兰/黄金·米兰_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040186,17,黄金·米兰,gold/Crop_186,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_186_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_4.png,超变果实/黄金·米兰/黄金·米兰_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040186,17,黄金·米兰,gold/Crop_186,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_186_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_5.png,超变果实/黄金·米兰/黄金·米兰_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040186,17,黄金·米兰,gold/Crop_186,2,200,,,phase,6,盛开,plant/model/v4/gold/Crop_186_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_186_6.png,超变果实/黄金·米兰/黄金·米兰_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040251,17,黄金·鹭草,gold/Crop_251,2,200,,,main,0,主图,plant/model/v4/gold/Crop_251_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_6.png,超变果实/黄金·鹭草/黄金·鹭草_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040251,17,黄金·鹭草,gold/Crop_251,2,200,,,phase,1,种子,plant/model/v4/gold/Crop_251_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_Seed.png,超变果实/黄金·鹭草/黄金·鹭草_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040251,17,黄金·鹭草,gold/Crop_251,2,200,,,phase,2,发芽,plant/model/v4/gold/Crop_251_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_2.png,超变果实/黄金·鹭草/黄金·鹭草_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040251,17,黄金·鹭草,gold/Crop_251,2,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_251_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_3.png,超变果实/黄金·鹭草/黄金·鹭草_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040251,17,黄金·鹭草,gold/Crop_251,2,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_251_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_4.png,超变果实/黄金·鹭草/黄金·鹭草_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040251,17,黄金·鹭草,gold/Crop_251,2,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_251_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_5.png,超变果实/黄金·鹭草/黄金·鹭草_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1040251,17,黄金·鹭草,gold/Crop_251,2,200,,,phase,6,盛开,plant/model/v4/gold/Crop_251_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_251_6.png,超变果实/黄金·鹭草/黄金·鹭草_06_盛开.png,6,0
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1041044,17,黄金·繁星花,gold/Crop_1044,3,200,,,main,0,主图,plant/model/v4/gold/Crop_1044_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_6.png,超变果实/黄金·繁星花/黄金·繁星花_00_主图.png,,
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1041044,17,黄金·繁星花,gold/Crop_1044,3,200,,,phase,1,种子,plant/model/v4/gold/Crop_1044_Seed.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_Seed.png,超变果实/黄金·繁星花/黄金·繁星花_01_种子.png,Seed,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1041044,17,黄金·繁星花,gold/Crop_1044,3,200,,,phase,2,发芽,plant/model/v4/gold/Crop_1044_2.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_2.png,超变果实/黄金·繁星花/黄金·繁星花_02_发芽.png,2,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1041044,17,黄金·繁星花,gold/Crop_1044,3,200,,,phase,3,小叶子,plant/model/v4/gold/Crop_1044_3.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_3.png,超变果实/黄金·繁星花/黄金·繁星花_03_小叶子.png,3,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1041044,17,黄金·繁星花,gold/Crop_1044,3,200,,,phase,4,大叶子,plant/model/v4/gold/Crop_1044_4.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_4.png,超变果实/黄金·繁星花/黄金·繁星花_04_大叶子.png,4,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1041044,17,黄金·繁星花,gold/Crop_1044,3,200,,,phase,5,花蕾,plant/model/v4/gold/Crop_1044_5.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_5.png,超变果实/黄金·繁星花/黄金·繁星花_05_花蕾.png,5,8640
超变果实,/items/17,https://jsq.gptvip.chat/items/17,1041044,17,黄金·繁星花,gold/Crop_1044,3,200,,,phase,6,盛开,plant/model/v4/gold/Crop_1044_6.png,https://jsq.gptvip.chat/images/plant/model/v4/gold/Crop_1044_6.png,超变果实/黄金·繁星花/黄金·繁星花_06_盛开.png,6,0
